,Restaurant,Category,Types,Items,Calories,Protein (g),Carbs (g),Sodium (mg),Sugars (g)
2132,dunkin-donuts,beverages,coffee,Triple Chocolate Chunk Cookie,340,5,58,380.0,34.0
2133,dunkin-donuts,beverages,coolatta,Minute Maid® Orange Coolatta® Large,410,1,107,50.0,102.0
2134,dunkin-donuts,beverages,coolatta,Minute Maid® Orange Coolatta® Medium,310,1,80,35.0,77.0
2135,dunkin-donuts,beverages,coolatta,Minute Maid® Orange Coolatta® Small,200,1,53,25.0,51.0
2136,dunkin-donuts,beverages,coolatta,Strawberry Fruit Coolatta® Large,470,0,115,70.0,114.0
2137,dunkin-donuts,beverages,coolatta,Strawberry Fruit Coolatta® Medium,350,0,86,55.0,85.0
2138,dunkin-donuts,beverages,coolatta,Strawberry Fruit Coolatta® Small,230,0,57,35.0,57.0
2139,dunkin-donuts,beverages,coolatta,Vanilla Bean Coolatta® Large,850,6,184,300.0,174.0
2140,dunkin-donuts,beverages,coolatta,Vanilla Bean Coolatta® Medium,630,4,138,220.0,130.0
2141,dunkin-donuts,beverages,coolatta,Vanilla Bean Coolatta® Small,420,3,92,150.0,87.0
2142,dunkin-donuts,entrees,cream cheese,Plain Cream Cheese,150,3,3,250.0,3.0
2143,dunkin-donuts,entrees,cream cheese,Reduced Fat Blueberry Cream Cheese Spread,150,2,15,210.0,11.0
2144,dunkin-donuts,entrees,cream cheese,Reduced Fat Onion & Chive Cream Cheese Spread,130,3,6,250.0,3.0
2145,dunkin-donuts,entrees,cream cheese,Reduced Fat Plain Cream Cheese,100,4,5,250.0,2.0
2146,dunkin-donuts,entrees,cream cheese,Reduced Fat Smoked Salmon Cream Cheese Spread,140,4,6,240.0,4.0
2147,dunkin-donuts,entrees,cream cheese,Reduced Fat Strawberry Cream Cheese Spread,150,2,15,200.0,11.0
2148,dunkin-donuts,entrees,cream cheese,Reduced Fat Veggie Cream Cheese Spread,120,2,6,240.0,2.0
2149,dunkin-donuts,entrees,danish,Apple Cheese Danish,330,4,41,270.0,18.0
2150,dunkin-donuts,entrees,danish,Cheese Danish,330,5,39,270.0,17.0
2151,dunkin-donuts,entrees,danish,Strawberry Cheese Danish,320,4,40,260.0,18.0
2152,dunkin-donuts,entrees,donuts,Apple Crumb Donut,490,4,80,350.0,49.0
2153,dunkin-donuts,entrees,donuts,Apple n Spice Donut,270,3,32,350.0,8.0
2154,dunkin-donuts,entrees,donuts,Bavarian Kreme Donut,270,4,31,350.0,9.0
2155,dunkin-donuts,entrees,donuts,Blueberry Cake Donut,340,4,44,570.0,21.0
2156,dunkin-donuts,entrees,donuts,Blueberry Crumb Cake Donut,380,4,53,390.0,26.0
2157,dunkin-donuts,entrees,donuts,Blueberry Crumb Donut,500,4,84,350.0,52.0
2158,dunkin-donuts,entrees,donuts,Boston Kreme Donut,310,3,39,370.0,16.0
2159,dunkin-donuts,entrees,donuts,Boston Scream Donut,310,3,40,360.0,19.0
2160,dunkin-donuts,entrees,donuts,Bow Tie Donut,310,4,39,400.0,15.0
2161,dunkin-donuts,entrees,donuts,Butternut Donut,520,4,78,310.0,47.0
2162,dunkin-donuts,entrees,donuts,Caramel Spice Donut,290,4,33,350.0,11.0
2163,dunkin-donuts,entrees,donuts,Chocolate Caramel Donut,340,4,42,370.0,20.0
2164,dunkin-donuts,entrees,donuts,Chocolate Coconut Cake Donut,550,5,47,390.0,22.0
2165,dunkin-donuts,entrees,donuts,Chocolate Crumb Cake Donut,380,4,43,490.0,22.0
2166,dunkin-donuts,entrees,donuts,Chocolate Frosted Cake Donut,370,4,45,320.0,20.0
2167,dunkin-donuts,entrees,donuts,Chocolate Frosted Cocoa Donut,270,4,33,300.0,13.0
2168,dunkin-donuts,entrees,donuts,Chocolate Frosted Coffee Roll,410,7,53,420.0,19.0
2169,dunkin-donuts,entrees,donuts,Chocolate Frosted Donut,270,3,31,340.0,13.0
2170,dunkin-donuts,entrees,donuts,Chocolate Frosted Donut with Sprinkles,290,3,34,340.0,14.0
2171,dunkin-donuts,entrees,donuts,Chocolate Glazed Cake Donut,370,3,35,390.0,17.0
2172,dunkin-donuts,entrees,donuts,Chocolate Iced Bismark,390,5,52,360.0,21.0
2173,dunkin-donuts,entrees,donuts,Chocolate Kreme Filled Donut,370,4,42,370.0,21.0
2174,dunkin-donuts,entrees,donuts,Chocolate Peanut Butter Kreme Donut,360,3,43,360.0,24.0
2175,dunkin-donuts,entrees,donuts,Cinnamon Cake Donut,340,3,38,300.0,13.0
2176,dunkin-donuts,entrees,donuts,Cinnamon Cake Stick,350,4,44,420.0,19.0
2177,dunkin-donuts,entrees,donuts,Cinnamon Guava Donut,250,3,28,340.0,8.0
2178,dunkin-donuts,entrees,donuts,Cocoa Boston Kreme Donut,300,4,37,300.0,16.0
